     6      2.5784      4.5850      5.3204      4.6811      7.0779      8.0825     10.7447     12.3090     14.9881     16.7214     16.2859     14.0120     11.7019      9.3380      7.1238      4.6740      2.7085      0.0000      4.0199      6.4186      7.3709      8.7243     11.8946     15.8319     18.7045     18.0228     14.1606      9.5602      5.1019      2.0506
     1      2.0488      4.1125      6.4186      7.3951     10.0229     11.6264     14.2548     16.0758     18.7045     20.5774     20.2661     18.0228     15.6696     13.3496     11.0579      8.6874      6.4648      4.0199      0.0000      4.7062      8.1221     11.1898     15.0989     19.3546     22.5254     22.0283     18.1731     13.5527      8.9950      4.6507
     1      4.1125      2.0488      4.0199      6.4648      8.6874     11.0579     13.3496     15.6696     18.0228     20.2661     20.5774     18.7045     16.0758     14.2548     11.6264     10.0229      7.3951      6.4186      4.7062      0.0000      4.6507      8.9950     13.5527     18.1731     22.0283     22.5254     19.3546     15.0989     11.1898      8.1221
     1      6.4560      4.0281      2.0506      4.1024      5.1055      7.7611      9.5610     12.1003     14.1606     16.5766     17.3274     15.8319     13.1236     11.8928      9.2764      8.7231      6.5300      7.3709      8.1221      4.6507      0.0000      4.6728      9.3379     14.0107     18.1731     19.3546     16.8838     13.2622     10.5131      9.4215
     1      9.1777      7.6680      5.1019      4.0483      2.0519      4.0711      5.0959      7.7160      9.5602     12.0370     13.0508     11.8946      9.2373      8.7151      6.5092      7.3617      6.4945      8.7243     11.1898      8.9950      4.6728      0.0000      4.6651      9.3379     13.5527     15.0989     13.2622     10.5061      9.4136     10.5131
     1     13.0508     12.0370      9.5602      7.7160      5.0959      4.0711      2.0519      4.0483      5.1019      7.6680      9.1777      8.7243      6.4945      7.3617      6.5092      8.7151      9.2373     11.8946     15.0989     13.5527      9.3379      4.6651      0.0000      4.6728      8.9950     11.1898     10.5131      9.4136     10.5061     13.2622
     1     17.3274     16.5766     14.1606     12.1003      9.5610      7.7611      5.1055      4.1024      2.0506      4.0281      6.4560      7.3709      6.5300      8.7231      9.2764     11.8928     13.1236     15.8319     19.3546     18.1731     14.0107      9.3379      4.6728      0.0000      4.6507      8.1221      9.4215     10.5131     13.2622     16.8838
     1     20.5774     20.2661     18.0228     15.6696     13.3496     11.0579      8.6874      6.4648      4.0199      2.0488      4.1125      6.4186      7.3951     10.0229     11.6264     14.2548     16.0758     18.7045     22.5254     22.0283     18.1731     13.5527      8.9950      4.6507      0.0000      4.7062      8.1221     11.1898     15.0989     19.3546
     1     20.2661     20.5774     18.7045     16.0758     14.2548     11.6264     10.0229      7.3951      6.4186      4.1125      2.0488      4.0199      6.4648      8.6874     11.0579     13.3496     15.6696     18.0228     22.0283     22.5254     19.3546     15.0989     11.1898      8.1221      4.7062      0.0000      4.6507      8.9950     13.5527     18.1731
     1     16.5766     17.3274     15.8319     13.1236     11.8928      9.2764      8.7231      6.5300      7.3709      6.4560      4.0281      2.0506      4.1024      5.1055      7.7611      9.5610     12.1003     14.1606     18.1731     19.3546     16.8838     13.2622     10.5131      9.4215      8.1221      4.6507      0.0000      4.6728      9.3379     14.0107
     1     12.0370     13.0508     11.8946      9.2373      8.7151      6.5092      7.3617      6.4945      8.7243      9.1777      7.6680      5.1019      4.0483      2.0519      4.0711      5.0959      7.7160      9.5602     13.5527     15.0989     13.2622     10.5061      9.4136     10.5131     11.1898      8.9950      4.6728      0.0000      4.6651      9.3379
     1      7.6680      9.1777      8.7243      6.4945      7.3617      6.5092      8.7151      9.2373     11.8946     13.0508     12.0370      9.5602      7.7160      5.0959      4.0711      2.0519      4.0483      5.1019      8.9950     11.1898     10.5131      9.4136     10.5061     13.2622     15.0989     13.5527      9.3379      4.6651      0.0000      4.6728
     1      4.0281      6.4560      7.3709      6.5300      8.7231      9.2764     11.8928     13.1236     15.8319     17.3274     16.5766     14.1606     12.1003      9.5610      7.7611      5.1055      4.1024      2.0506      4.6507      8.1221      9.4215     10.5131     13.2622     16.8838     19.3546     18.1731     14.0107      9.3379      4.6728      0.0000
