     1      7.3742      6.4582      4.0295      2.0504      4.0892      6.4696      8.7372      9.2479     11.9081     13.6736     13.3908     11.1061     11.6562     14.2933     15.3927     14.2760     11.6403     10.0690     11.0234      8.7380     16.0970     15.7189      7.7144      5.1361      4.6472      0.0000     12.7961     15.6462     17.4432     15.6460     12.7539      9.0332     18.0665     17.4587      9.0333      4.7047
     1     11.1061     13.3909     13.6737     11.9082      9.2480      8.7373      6.4697      4.0892      2.0504      4.0295      6.4582      7.3742     10.0690     11.6403     14.2761     15.3928     14.2933     11.6563     16.0971     15.7189     11.0234      8.7379      5.1362      7.7144     15.6462     12.7961      0.0000      4.6473     15.6460     17.4432     18.0666     17.4587     12.7539      9.0333      4.7047      9.0333
     1     11.6563     14.2935     15.3930     14.2762     11.6404     10.0691      7.3743      6.4583      4.0295      2.0504      4.0891      6.4697      8.7372      9.2478     11.9080     13.6736     13.3908     11.1061     15.7189     16.0972      7.7143      5.1361      8.7380     11.0235     17.4434     15.6462      4.6473      0.0000     12.7959     15.6461     17.4587     18.0667      9.0332      4.7047      9.0333     12.7540
     1     10.0690     11.6403     14.2761     15.3927     14.2932     11.6561     11.1060     13.3906     13.6735     11.9080      9.2478      8.7371      6.4696      4.0891      2.0504      4.0295      6.4582      7.3742      8.7380     11.0235      5.1361      7.7143     15.7187     16.0969     15.6461     17.4432     15.6460     12.7959      0.0000      4.6473      9.0333     12.7540      4.7047      9.0333     17.4585     18.0664
     1      8.7371      9.2478     11.9080     13.6734     13.3906     11.1060     11.6562     14.2933     15.3928     14.2761     11.6404     10.0690      7.3743      6.4583      4.0296      2.0504      4.0891      6.4696      5.1361      7.7143      8.7381     11.0235     16.0969     15.7187     12.7959     15.6460     17.4432     15.6461      4.6473      0.0000      4.7047      9.0333      9.0333     12.7540     18.0665     17.4585
     1      7.3742      6.4582      8.7379     11.0234     11.6403     10.0690     11.6563     14.2933     16.0971     15.7189     13.3909     11.1061      8.7373      9.2480      7.7144      5.1362      4.0892      6.4697      2.0504      4.0295     11.9082     13.6737     15.3928     14.2761      9.0333     12.7539     18.0666     17.4587      9.0333      4.7047      0.0000      4.6473     12.7961     15.6462     17.4432     15.6460
     1      6.4697      4.0891      5.1361      7.7143      9.2478      8.7372     11.1061     13.3908     15.7189     16.0972     14.2935     11.6563     10.0691     11.6404     11.0235      8.7380      6.4583      7.3743      4.0295      2.0504     14.2762     15.3930     13.6736     11.9080      4.7047      9.0332     17.4587     18.0667     12.7540      9.0333      4.6473      0.0000     15.6462     17.4434     15.6461     12.7959
     1     11.1061     13.3908     15.7189     16.0970     14.2933     11.6562     10.0690     11.6403     11.0234      8.7380      6.4582      7.3742      6.4696      4.0892      5.1361      7.7144      9.2479      8.7372     11.9081     13.6736      2.0504      4.0295     14.2760     15.3927     17.4587     18.0665     12.7539      9.0332      4.7047      9.0333     12.7961     15.6462      0.0000      4.6472     15.6460     17.4432
     1     11.6563     14.2934     16.0971     15.7189     13.3908     11.1061      8.7372      9.2478      7.7143      5.1361      4.0892      6.4697      7.3743      6.4582      8.7380     11.0235     11.6404     10.0691     14.2762     15.3929      4.0295      2.0504     11.9080     13.6736     18.0667     17.4587      9.0333      4.7047      9.0333     12.7540     15.6462     17.4434      4.6472      0.0000     12.7959     15.6461
     1     10.0690     11.6404     11.0235      8.7381      6.4583      7.3743      6.4696      4.0891      5.1361      7.7143      9.2478      8.7371     11.1060     13.3906     15.7187     16.0969     14.2933     11.6562     15.3928     14.2761     13.6734     11.9080      2.0504      4.0296     12.7540      9.0333      4.7047      9.0333     17.4585     18.0665     17.4432     15.6461     15.6460     12.7959      0.0000      4.6473
