     6      0.0002      0.0002      0.0001      0.0002      0.0001      0.0006      0.0017      0.0095      0.0257      0.6277      0.0310      0.0361      0.0336      0.6446      3.8857      0.5853      0.0329      0.0148      0.0018      0.0040      0.0004      0.0018      0.0000      0.0000      0.0000      0.0000      0.0005      0.0046      0.0019      0.0050      0.0220      0.0202      0.0053      0.0002      0.0000      0.0001
     6      0.0018      0.0002      0.0015      0.0002      0.0013      0.0006      0.0093      0.0018      0.0213      0.0270      0.0040      0.0029      0.0085      0.0308      0.5853      3.9848      0.7943      0.0333      0.0213      0.0024      0.0012      0.0003      0.0000      0.0001      0.0000      0.0000      0.0001      0.0008      0.0002      0.0009      0.0060      0.4744      0.0262      0.0010      0.0000      0.0000
     6      0.0004      0.0002      0.0002      0.0001      0.0002      0.0002      0.0021      0.0038      0.0262      0.0251      0.0021      0.0125      0.0025      0.0180      0.0329      0.7943      3.9794      0.5856      0.0318      0.0083      0.0011      0.0012      0.0000      0.0000      0.0000      0.0001      0.0007      0.0001      0.0007      0.0002      0.0009      0.0262      0.4746      0.0061      0.0000      0.0001
     6      0.0040      0.0005      0.0026      0.0004      0.0026      0.0018      0.0267      0.0303      0.6040      0.0245      0.0072      0.0017      0.0043      0.0017      0.0148      0.0333      0.5856      3.8740      0.6689      0.0310      0.0083      0.0024      0.0000      0.0002      0.0000      0.0003      0.0043      0.0004      0.0002      0.0002      0.0002      0.0053      0.0201      0.0222      0.0005      0.0002
     6      0.0018      0.0018      0.0005      0.0009      0.0010      0.0042      0.0308      0.0480      0.0308      0.0042      0.0010      0.0009      0.0005      0.0018      0.0018      0.0213      0.0318      0.6689      3.9718      0.6689      0.0318      0.0213      0.0001      0.0000      0.0001      0.0001      0.0024      0.0001      0.0001      0.0000      0.0001      0.0015      0.0056      0.4719      0.0056      0.0015
     6      0.0148      0.0017      0.0043      0.0017      0.0072      0.0245      0.6040      0.0303      0.0267      0.0018      0.0026      0.0004      0.0026      0.0005      0.0040      0.0024      0.0083      0.0310      0.6689      3.8740      0.5856      0.0333      0.0002      0.0002      0.0002      0.0004      0.0043      0.0003      0.0000      0.0002      0.0000      0.0002      0.0005      0.0222      0.0201      0.0053
     6      0.0329      0.0180      0.0025      0.0125      0.0021      0.0251      0.0262      0.0038      0.0021      0.0002      0.0002      0.0001      0.0002      0.0002      0.0004      0.0012      0.0011      0.0083      0.0318      0.5856      3.9794      0.7943      0.0009      0.0002      0.0007      0.0001      0.0007      0.0001      0.0000      0.0000      0.0000      0.0001      0.0000      0.0061      0.4747      0.0262
     6      0.5853      0.0308      0.0085      0.0029      0.0040      0.0270      0.0213      0.0018      0.0093      0.0006      0.0013      0.0002      0.0015      0.0002      0.0018      0.0003      0.0012      0.0024      0.0213      0.0333      0.7943      3.9847      0.0060      0.0009      0.0002      0.0008      0.0001      0.0000      0.0000      0.0001      0.0000      0.0000      0.0000      0.0010      0.0262      0.4745
     1      0.0220      0.4753      0.0240      0.0050      0.0026      0.0046      0.0008      0.0002      0.0001      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0001      0.0002      0.0009      0.0060      0.4105      0.0030      0.0009      0.0002      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0001      0.0045
     1      0.0050      0.0248      0.4789      0.0226      0.0047      0.0020      0.0002      0.0003      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0001      0.0000      0.0002      0.0000      0.0002      0.0002      0.0009      0.0030      0.4101      0.0027      0.0008      0.0001      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0001      0.0000
     1      0.0019      0.0048      0.0225      0.4788      0.0249      0.0049      0.0010      0.0001      0.0001      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0001      0.0002      0.0007      0.0002      0.0009      0.0027      0.4109      0.0031      0.0001      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
     1      0.0046      0.0026      0.0047      0.0242      0.4694      0.0214      0.0031      0.0079      0.0008      0.0001      0.0001      0.0000      0.0000      0.0000      0.0000      0.0000      0.0001      0.0003      0.0001      0.0004      0.0001      0.0008      0.0002      0.0008      0.0031      0.4062      0.0138      0.0003      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0003
     1      0.0005      0.0001      0.0004      0.0009      0.0087      0.0034      0.0214      0.4596      0.0214      0.0034      0.0087      0.0009      0.0004      0.0001      0.0005      0.0001      0.0007      0.0043      0.0024      0.0043      0.0007      0.0001      0.0000      0.0001      0.0001      0.0138      0.4017      0.0138      0.0001      0.0001      0.0000      0.0000      0.0003      0.0002      0.0003      0.0000
     1      0.0000      0.0000      0.0000      0.0000      0.0001      0.0001      0.0008      0.0079      0.0031      0.0214      0.4695      0.0242      0.0047      0.0026      0.0046      0.0008      0.0001      0.0004      0.0001      0.0003      0.0001      0.0000      0.0000      0.0000      0.0000      0.0003      0.0138      0.4061      0.0031      0.0008      0.0002      0.0003      0.0000      0.0000      0.0000      0.0000
     1      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0001      0.0001      0.0010      0.0049      0.0249      0.4788      0.0225      0.0048      0.0019      0.0002      0.0007      0.0002      0.0001      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0001      0.0031      0.4109      0.0027      0.0009      0.0000      0.0000      0.0000      0.0000      0.0000
     1      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0003      0.0002      0.0020      0.0047      0.0226      0.4788      0.0248      0.0050      0.0009      0.0002      0.0002      0.0000      0.0002      0.0000      0.0001      0.0000      0.0000      0.0000      0.0000      0.0001      0.0008      0.0027      0.4102      0.0030      0.0000      0.0001      0.0000      0.0000      0.0000
     1      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0001      0.0002      0.0008      0.0046      0.0026      0.0050      0.0240      0.4752      0.0220      0.0060      0.0009      0.0002      0.0001      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0002      0.0009      0.0030      0.4106      0.0045      0.0001      0.0000      0.0000      0.0000
     1      0.0001      0.0000      0.0001      0.0000      0.0001      0.0000      0.0005      0.0001      0.0010      0.0043      0.0008      0.0002      0.0005      0.0058      0.0202      0.4744      0.0262      0.0053      0.0015      0.0002      0.0001      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0003      0.0000      0.0000      0.0045      0.4082      0.0033      0.0001      0.0000      0.0000
     1      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0002      0.0007      0.0044      0.0012      0.0001      0.0007      0.0002      0.0014      0.0053      0.0262      0.4746      0.0201      0.0056      0.0005      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0003      0.0000      0.0000      0.0001      0.0001      0.0033      0.4088      0.0044      0.0000      0.0000
     1      0.0002      0.0001      0.0000      0.0001      0.0002      0.0008      0.0048      0.0025      0.0048      0.0008      0.0002      0.0001      0.0000      0.0001      0.0002      0.0010      0.0061      0.0222      0.4719      0.0222      0.0061      0.0010      0.0000      0.0000      0.0000      0.0000      0.0002      0.0000      0.0000      0.0000      0.0000      0.0001      0.0044      0.4110      0.0044      0.0001
     1      0.0053      0.0014      0.0002      0.0007      0.0001      0.0012      0.0044      0.0007      0.0002      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0005      0.0056      0.0201      0.4747      0.0262      0.0001      0.0001      0.0000      0.0000      0.0003      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0044      0.4088      0.0033
     1      0.0202      0.0058      0.0005      0.0002      0.0008      0.0043      0.0010      0.0001      0.0005      0.0000      0.0001      0.0000      0.0001      0.0000      0.0001      0.0000      0.0001      0.0002      0.0015      0.0053      0.0262      0.4745      0.0045      0.0000      0.0000      0.0003      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0001      0.0033      0.4081
